Clima,CedulaCultivos,UsoSuelo,POP,YearPop,Prefix,Branch,Name,Topology,Variable,ObjectType,Year Filter, TimeStep Filter, TagFilter, Stat ,Value,CatchmentImpact,DiversionName
0,1,1,1,2021,Area_,Demand Sites and Catchments\Llinkhi,Llinkhi,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,2008,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\HuayllaPalca,HuayllaPalca,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1146,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\SoroKhaya1,SoroKhaya1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,2689,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Quillacas,Quillacas,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,930,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Sorjea,Sorjea,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1025,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chillco1,Chillco1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1230,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chillco2,Chillco2,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,106,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chillco3,Chillco3,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,126,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chillco4,Chillco4,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,498,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chillco5,Chillco5,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1106,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chillco6,Chillco6,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,2209,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Machacaya,Machacaya,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,748,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chillco7,Chillco7,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,2181,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\TasaWaykho,TasaWaykho,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1209,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chita,Chita,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,697,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Protero,Protero,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1327,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chita1,Chita1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,955,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\TholaMayu,TholaMayu,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1287,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Machacaya1,Machacaya1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,2686,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Machacaya2,Machacaya2,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,92,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Machacaya3,Machacaya3,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,183,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Huasi,Huasi,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,460,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Huasi1,Huasi1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1542,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Huasi2,Huasi2,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1222,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chillco8,Chillco8,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,270,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chorrillos,Chorrillos,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,918,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chillco9,Chillco9,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,239,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Trapiche,Trapiche,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1576,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tatasi1,Tatasi1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1035,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tatasi2,Tatasi2,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,3100,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tatasi3,Tatasi3,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,2292,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\PucaHorno,PucaHorno,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1399,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tatasi4,Tatasi4,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,2473,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Kollpa,Kollpa,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1468,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\PuntaCienaga,PuntaCienaga,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,807,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\KollpaWaykho,KollpaWaykho,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,2251,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Catario,Catario,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1236,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Honda1,Honda1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,295,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Honda2,Honda2,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,38,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Honda3,Honda3,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1281,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Honda4,Honda4,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,503,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Honda5,Honda5,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,111,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Honda6,Honda6,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,805,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Honda7,Honda7,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,840,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tatasi5,Tatasi5,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,124,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tatasi6,Tatasi6,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,70,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tatasi7,Tatasi7,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,207,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tatasi8,Tatasi8,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1519,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Pucamayu,Pucamayu,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,3747,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Challviri,Challviri,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,3337,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chorro,Chorro,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1211,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\HuacaCancha,HuacaCancha,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,560,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Okoruru,Okoruru,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,966,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Pampita,Pampita,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1524,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chorro1,Chorro1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1372,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chancani,Chancani,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,884,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\PucaHornos,PucaHornos,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1909,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\HornoPalca,HornoPalca,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1146,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\TresPalcas1,TresPalcas1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1338,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\LeonPununa,LeonPununa,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,854,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\TresPalcas2,TresPalcas2,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,399,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\TresPalcas3,TresPalcas3,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,218,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\TresPalcas5,TresPalcas5,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,753,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\TresPalcas4,TresPalcas4,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,418,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\TresPalcas6,TresPalcas6,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,808,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\TresPalcas7,TresPalcas7,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1484,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\TresPalcas8,TresPalcas8,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1479,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\TresPalcas9,TresPalcas9,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,122,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\TresPalcas10,TresPalcas10,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,2146,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\TresPalcas11,TresPalcas11,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1411,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Palala,Palala,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1857,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\FierroUnu,FierroUnu,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,579,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\TorreWaykho,TorreWaykho,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1188,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\FierroUnu1,FierroUnu1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,2171,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Palala1,Palala1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1877,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tolonias,Tolonias,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,3701,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tupiza1,Tupiza1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1053,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tupiza2,Tupiza2,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,766,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tupiza3,Tupiza3,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,332,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Negra4,Negra4,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,434,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Salo1,Salo1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1050,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Salo2,Salo2,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,267,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Salo3,Salo3,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,291,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Salo5,Salo5,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,353,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Salo6,Salo6,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,524,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Salo7,Salo7,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,911,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\OroIngenio,OroIngenio,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,414,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\OroIngenio1,OroIngenio1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,142,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tupiza6,Tupiza6,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,261,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tupiza7,Tupiza7,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,348,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tupiza8,Tupiza8,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,586,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tupiza9,Tupiza9,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,478,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tupiza10,Tupiza10,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1233,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tupiza11,Tupiza11,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1030,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Okayoj,Okayoj,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,878,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\ChocayaMayu,ChocayaMayu,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,2331,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tupiza12,Tupiza12,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,523,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tupiza13,Tupiza13,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,91,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Tupiza14,Tupiza14,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,472,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Q_Angostura,Q_Angostura,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,935,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Q_Tupiza,Q_Tupiza,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,24,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chullpa,Chullpa,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,146,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\AP_Angosto,AP_Angosto,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,77,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Chullpa2,Chullpa2,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,37,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\AP_SanMiguel,AP_SanMiguel,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,8,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\R_TambilloAlto,R_TambilloAlto,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,276,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\SanJuanOro,SanJuanOro,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,891367,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\R_Calera,R_Calera,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,135,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\R_Cortadera,R_Cortadera,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,907,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Endorreica,Endorreica,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1410,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Caracota,Caracota,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,13,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\GaleriaEstarca,GaleriaEstarca,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,5546,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Afluente1,Afluente1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,24803,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca1,Estarca1,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,2794,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca2,Estarca2,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,370,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca4,Estarca4,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,7254,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca5,Estarca5,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,3382,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Esctarca6,Esctarca6,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1699,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca7,Estarca7,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,3867,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca8,Estarca8,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1781,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca9,Estarca9,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1736,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca10,Estarca10,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,5977,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca11,Estarca11,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,3803,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca13,Estarca13,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1435,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca14,Estarca14,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1577,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca15,Estarca15,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,319,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca16,Estarca16,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1997,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca17,Estarca17,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,6287,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca18,Estarca18,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,2686,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca19,Estarca19,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,9043,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca20,Estarca20,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,2179,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca21,Estarca21,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,7582,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\Estarca3,Estarca3,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,6485,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\BocatomaSalo,BocatomaSalo,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,625,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\BocatomaVilla,BocatomaVilla,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,230,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\BocatomaCruzPampa,BocatomaCruzPampa,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,103,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\BocatomaChocaya,BocatomaChocaya,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,942,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\BocatomaTolamayu,BocatomaTolamayu,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,286,D_OroIngenio,
0,1,1,1,2021,Area_,Demand Sites and Catchments\BocatomaTorreHuayco,BocatomaTorreHuayco,Below D_OroIngenio Return,Area Calculated[ha],Catchment ,,,,Average,1140,D_OroIngenio,
0,1,1,1,2021,Irrigacion_DemandaInsatisfecha-Media,Demand Sites and Catchments\Tupiza,Tupiza,Below D_OroIngenio Return,Unmet Demand[m^3],Catchment ,,,AreaRiego,Average,2570.2197169863,D_OroIngenio,
0,1,1,1,2021,Irrigacion_DemandaInsatisfecha-Media,Demand Sites and Catchments\R_Bolivar,R_Bolivar,Below D_OroIngenio Return,Unmet Demand[m^3],Catchment ,,,AreaRiego,Average,70.5522028401827,D_OroIngenio,
0,1,1,1,2021,Irrigacion_DemandaInsatisfecha-Media,Demand Sites and Catchments\R_VirgenDeNieves,R_VirgenDeNieves,Below D_OroIngenio Return,Unmet Demand[m^3],Catchment ,,,AreaRiego,Average,31.1056117899543,D_OroIngenio,
0,1,1,1,2021,Irrigacion_DemandaInsatisfecha-Media,Demand Sites and Catchments\R_Tocloca,R_Tocloca,Below D_OroIngenio Return,Unmet Demand[m^3],Catchment ,,,AreaRiego,Average,1189.02767189954,D_OroIngenio,
0,1,1,1,2021,Irrigacion_DemandaInsatisfecha-Media,Demand Sites and Catchments\QdaTambilloBajo,QdaTambilloBajo,Below D_OroIngenio Return,Unmet Demand[m^3],Catchment ,,,AreaRiego,Average,182.702165223744,D_OroIngenio,
0,1,1,1,2021,Irrigacion_DemandaInsatisfecha-Media,Demand Sites and Catchments\Salo,Salo,Below D_OroIngenio Return,Unmet Demand[m^3],Catchment ,,,AreaRiego,Average,36577.2059376986,D_OroIngenio,
0,1,1,1,2021,Irrigacion_DemandaInsatisfecha-Media,Demand Sites and Catchments\R_Charaota,R_Charaota,Below D_OroIngenio Return,Unmet Demand[m^3],Catchment ,,,AreaRiego,Average,4609.69787161644,D_OroIngenio,
0,1,1,1,2021,Irrigacion_DemandaInsatisfecha-Media,Demand Sites and Catchments\Almona,Almona,Below D_OroIngenio Return,Unmet Demand[m^3],Catchment ,,,AreaRiego,Average,10650.3461380091,D_OroIngenio,
0,1,1,1,2021,Irrigacion_DemandaInsatisfecha-Media,Demand Sites and Catchments\R_YorajBarranco,R_YorajBarranco,Below D_OroIngenio Return,Unmet Demand[m^3],Catchment ,,,AreaRiego,Average,0,D_OroIngenio,
0,1,1,1,2021,Irrigacion_DemandaInsatisfecha-Media,Demand Sites and Catchments\Chico,Chico,Below D_OroIngenio Return,Unmet Demand[m^3],Catchment ,,,AreaRiego,Average,0,D_OroIngenio,
0,1,1,1,2021,Irrigacion_DemandaInsatisfecha-Media,Demand Sites and Catchments\TresPalcas,TresPalcas,Below D_OroIngenio Return,Unmet Demand[m^3],Catchment ,,,AreaRiego,Average,0,D_OroIngenio,
0,1,1,1,2021,Irrigacion_DemandaInsatisfecha-Media,Demand Sites and Catchments\Tatasi,Tatasi,Below D_OroIngenio Return,Unmet Demand[m^3],Catchment ,,,AreaRiego,Average,0,D_OroIngenio,
0,1,1,1,2021,Irrigacion_DemandaInsatisfecha-Media,Demand Sites and Catchments\R_SanJoaquin,R_SanJoaquin,Below D_OroIngenio Return,Unmet Demand[m^3],Catchment ,,,AreaRiego,Average,0,D_OroIngenio,
0,1,1,1,2021,Irrigacion_DemandaInsatisfecha-Media,Demand Sites and Catchments\R_VillaProvidencia,R_VillaProvidencia,Below D_OroIngenio Return,Unmet Demand[m^3],Catchment ,,,AreaRiego,Average,3.27139330593607,D_OroIngenio,
